month,town,resale_price
2013-02,JURONG WEST,478500
2013-02,JURONG WEST,480000
2013-02,JURONG WEST,481000
2013-02,JURONG WEST,485000
2013-02,JURONG WEST,488000
2013-02,JURONG WEST,488000
2013-02,JURONG WEST,491000
2013-02,JURONG WEST,493000
2013-02,JURONG WEST,500000
2013-02,JURONG WEST,500000
2013-02,JURONG WEST,510000
2013-02,JURONG WEST,516000
2013-02,JURONG WEST,518000
2013-02,JURONG WEST,523000
2013-02,JURONG WEST,527500
2013-02,JURONG WEST,540000
2013-02,JURONG WEST,550000
2013-02,JURONG WEST,550000
2013-02,JURONG WEST,560000
2013-02,JURONG WEST,570000
2013-02,JURONG WEST,582000
2013-02,JURONG WEST,590000
2013-02,JURONG WEST,595000
2013-02,JURONG WEST,595000
2013-02,JURONG WEST,632000
2013-02,KALLANG/WHAMPOA,280000
2013-02,KALLANG/WHAMPOA,290000
2013-02,KALLANG/WHAMPOA,315000
2013-02,KALLANG/WHAMPOA,350000
2013-02,KALLANG/WHAMPOA,360000
2013-02,KALLANG/WHAMPOA,380000
2013-02,KALLANG/WHAMPOA,398000
2013-02,KALLANG/WHAMPOA,410000
2013-02,KALLANG/WHAMPOA,426000
2013-02,KALLANG/WHAMPOA,433000
2013-02,KALLANG/WHAMPOA,452000
2013-02,KALLANG/WHAMPOA,468000
2013-02,KALLANG/WHAMPOA,651000
2013-02,KALLANG/WHAMPOA,657000
2013-02,KALLANG/WHAMPOA,658000
2013-02,KALLANG/WHAMPOA,685000
2013-02,KALLANG/WHAMPOA,698000
2013-02,KALLANG/WHAMPOA,725000
2013-02,KALLANG/WHAMPOA,735000
2013-02,MARINE PARADE,404000
2013-02,MARINE PARADE,433000
2013-02,MARINE PARADE,463000
2013-02,MARINE PARADE,545000
2013-02,MARINE PARADE,800000
2013-02,MARINE PARADE,800000
2013-02,MARINE PARADE,855000
2013-02,PASIR RIS,360000
2013-02,PASIR RIS,425000
2013-02,PASIR RIS,435000
2013-02,PASIR RIS,438000
2013-02,PASIR RIS,445000
2013-02,PASIR RIS,448000
2013-02,PASIR RIS,450000
2013-02,PASIR RIS,450000
2013-02,PASIR RIS,452000
2013-02,PASIR RIS,456000
2013-02,PASIR RIS,468000
2013-02,PASIR RIS,468000
2013-02,PASIR RIS,470000
2013-02,PASIR RIS,470000
2013-02,PASIR RIS,475000
2013-02,PASIR RIS,495000
2013-02,PASIR RIS,496000
2013-02,PASIR RIS,500000
2013-02,PASIR RIS,500000
2013-02,PASIR RIS,507000
2013-02,PASIR RIS,522000
2013-02,PASIR RIS,524500
2013-02,PASIR RIS,535000
2013-02,PASIR RIS,548000
2013-02,PASIR RIS,550000
2013-02,PASIR RIS,560000
2013-02,PASIR RIS,570000
2013-02,PASIR RIS,609000
2013-02,PASIR RIS,630000
2013-02,PASIR RIS,655000
2013-02,PASIR RIS,693000
2013-02,PUNGGOL,518000
2013-02,PUNGGOL,523000
2013-02,PUNGGOL,525000
2013-02,PUNGGOL,535000
2013-02,PUNGGOL,540000
2013-02,PUNGGOL,540800
2013-02,PUNGGOL,543000
2013-02,PUNGGOL,545000
2013-02,PUNGGOL,550000
2013-02,PUNGGOL,550000
2013-02,PUNGGOL,562500
2013-02,PUNGGOL,590000
2013-02,PUNGGOL,600000
2013-02,PUNGGOL,603000
2013-02,QUEENSTOWN,270000
2013-02,QUEENSTOWN,320000
2013-02,QUEENSTOWN,323000
2013-02,QUEENSTOWN,326000
2013-02,QUEENSTOWN,333000
2013-02,QUEENSTOWN,336000
2013-02,QUEENSTOWN,340000
2013-02,QUEENSTOWN,345000
2013-02,QUEENSTOWN,356000
2013-02,QUEENSTOWN,358000
2013-02,QUEENSTOWN,363000
2013-02,QUEENSTOWN,382000
2013-02,QUEENSTOWN,395000
2013-02,QUEENSTOWN,405000
2013-02,QUEENSTOWN,408000
2013-02,QUEENSTOWN,408000
2013-02,QUEENSTOWN,408888
2013-02,QUEENSTOWN,410000
2013-02,QUEENSTOWN,458000
2013-02,QUEENSTOWN,472500
2013-02,QUEENSTOWN,478000
2013-02,QUEENSTOWN,640000
2013-02,QUEENSTOWN,641000
2013-02,QUEENSTOWN,668000
2013-02,QUEENSTOWN,690000
2013-02,QUEENSTOWN,770000
2013-02,QUEENSTOWN,785000
2013-02,QUEENSTOWN,816000
2013-02,QUEENSTOWN,825000
2013-02,QUEENSTOWN,868000
2013-02,SEMBAWANG,380000
2013-02,SEMBAWANG,395000
2013-02,SEMBAWANG,410000
2013-02,SEMBAWANG,425000
2013-02,SEMBAWANG,448000
2013-02,SEMBAWANG,454000
2013-02,SEMBAWANG,460000
2013-02,SEMBAWANG,463588
2013-02,SEMBAWANG,483000
2013-02,SEMBAWANG,488000
2013-02,SEMBAWANG,502000
2013-02,SEMBAWANG,505000
2013-02,SEMBAWANG,508000
2013-02,SEMBAWANG,517000
2013-02,SEMBAWANG,550000
2013-02,SEMBAWANG,600000
2013-02,SEMBAWANG,600000
2013-02,SEMBAWANG,602000
2013-02,SEMBAWANG,615000
2013-02,SENGKANG,395000
2013-02,SENGKANG,415000
2013-02,SENGKANG,440000
2013-02,SENGKANG,450000
2013-02,SENGKANG,455000
2013-02,SENGKANG,462000
2013-02,SENGKANG,478000
2013-02,SENGKANG,480000
2013-02,SENGKANG,480000
2013-02,SENGKANG,480000
2013-02,SENGKANG,480000
2013-02,SENGKANG,490000
2013-02,SENGKANG,492000
2013-02,SENGKANG,493000
2013-02,SENGKANG,505000
2013-02,SENGKANG,513000
2013-02,SENGKANG,516000
2013-02,SENGKANG,516888
2013-02,SENGKANG,523000
2013-02,SENGKANG,525000
2013-02,SENGKANG,526888
2013-02,SENGKANG,535000
2013-02,SENGKANG,535000
2013-02,SENGKANG,540000
2013-02,SENGKANG,545000
2013-02,SENGKANG,550000
2013-02,SENGKANG,555000
2013-02,SENGKANG,560000
2013-02,SENGKANG,563000
2013-02,SENGKANG,565000
2013-02,SENGKANG,565000
2013-02,SENGKANG,565000
2013-02,SENGKANG,570000
2013-02,SENGKANG,580000
2013-02,SENGKANG,580000
2013-02,SENGKANG,584500
2013-02,SENGKANG,596800
2013-02,SENGKANG,598000
2013-02,SENGKANG,605000
2013-02,SENGKANG,607000
2013-02,SENGKANG,610000
2013-02,SENGKANG,610000
2013-02,SENGKANG,612888
2013-02,SENGKANG,615000
2013-02,SENGKANG,620888
2013-02,SENGKANG,630000
2013-02,SENGKANG,635000
2013-02,SENGKANG,666000
2013-02,SERANGOON,255000
2013-02,SERANGOON,335000
2013-02,SERANGOON,343000
2013-02,SERANGOON,367000
2013-02,SERANGOON,408000
2013-02,SERANGOON,415000
2013-02,SERANGOON,420000
2013-02,SERANGOON,437500
2013-02,SERANGOON,460000
2013-02,SERANGOON,485000
2013-02,SERANGOON,500000
2013-02,SERANGOON,560000
2013-02,SERANGOON,575000
2013-02,SERANGOON,578000
2013-02,SERANGOON,630000
2013-02,SERANGOON,700000
2013-02,SERANGOON,700000
2013-02,SERANGOON,708000
2013-02,TAMPINES,345000
2013-02,TAMPINES,350000
2013-02,TAMPINES,360500
2013-02,TAMPINES,362000
2013-02,TAMPINES,362000
2013-02,TAMPINES,365000
2013-02,TAMPINES,365000
2013-02,TAMPINES,365000
2013-02,TAMPINES,369000
2013-02,TAMPINES,375000
2013-02,TAMPINES,381000
2013-02,TAMPINES,388000
2013-02,TAMPINES,388000
2013-02,TAMPINES,389000
2013-02,TAMPINES,390000
2013-02,TAMPINES,393000
2013-02,TAMPINES,420000
2013-02,TAMPINES,420000
2013-02,TAMPINES,425000
2013-02,TAMPINES,430000
2013-02,TAMPINES,430000
2013-02,TAMPINES,435000
2013-02,TAMPINES,440000
2013-02,TAMPINES,445000
2013-02,TAMPINES,447000
2013-02,TAMPINES,453000
2013-02,TAMPINES,455000
2013-02,TAMPINES,460000
2013-02,TAMPINES,480000
2013-02,TAMPINES,480888
2013-02,TAMPINES,490000
2013-02,TAMPINES,492000
2013-02,TAMPINES,500000
2013-02,TAMPINES,500000
2013-02,TAMPINES,504000
2013-02,TAMPINES,512000
2013-02,TAMPINES,515000
2013-02,TAMPINES,535000
2013-02,TAMPINES,537000
2013-02,TAMPINES,537000
2013-02,TAMPINES,547000
2013-02,TAMPINES,550000
2013-02,TAMPINES,550000
2013-02,TAMPINES,559000
2013-02,TAMPINES,561000
2013-02,TAMPINES,568888
2013-02,TAMPINES,573000
2013-02,TAMPINES,576000
2013-02,TAMPINES,585000
2013-02,TAMPINES,593000
2013-02,TAMPINES,605000
2013-02,TAMPINES,610000
2013-02,TAMPINES,620000
2013-02,TAMPINES,690000
2013-02,TAMPINES,700000
2013-02,TAMPINES,700000
2013-02,TAMPINES,738000
2013-02,TOA PAYOH,268000
2013-02,TOA PAYOH,311000
2013-02,TOA PAYOH,315000
2013-02,TOA PAYOH,315000
2013-02,TOA PAYOH,319000
2013-02,TOA PAYOH,322000
2013-02,TOA PAYOH,338000
2013-02,TOA PAYOH,340000
2013-02,TOA PAYOH,342000
2013-02,TOA PAYOH,345000
2013-02,TOA PAYOH,345000
2013-02,TOA PAYOH,345000
2013-02,TOA PAYOH,349000
2013-02,TOA PAYOH,356000
2013-02,TOA PAYOH,376000
2013-02,TOA PAYOH,388000
2013-02,TOA PAYOH,400000
2013-02,TOA PAYOH,405000
2013-02,TOA PAYOH,408000
2013-02,TOA PAYOH,410000
2013-02,TOA PAYOH,425000
2013-02,TOA PAYOH,438000
2013-02,TOA PAYOH,600000
2013-02,TOA PAYOH,640000
2013-02,TOA PAYOH,645000
2013-02,TOA PAYOH,650000
2013-02,TOA PAYOH,668000
2013-02,TOA PAYOH,720000
2013-02,TOA PAYOH,735000
2013-02,TOA PAYOH,750000
2013-02,TOA PAYOH,769000
2013-02,TOA PAYOH,792000
2013-02,TOA PAYOH,800000
2013-02,TOA PAYOH,800000
2013-02,TOA PAYOH,850000
2013-02,TOA PAYOH,860000
2013-02,WOODLANDS,275000
2013-02,WOODLANDS,303000
2013-02,WOODLANDS,305000
2013-02,WOODLANDS,317000
2013-02,WOODLANDS,318000
2013-02,WOODLANDS,335888
2013-02,WOODLANDS,347000
2013-02,WOODLANDS,352000
2013-02,WOODLANDS,356500
2013-02,WOODLANDS,360000
2013-02,WOODLANDS,363000
2013-02,WOODLANDS,365000
2013-02,WOODLANDS,372000
2013-02,WOODLANDS,375000
2013-02,WOODLANDS,378000
2013-02,WOODLANDS,383000
2013-02,WOODLANDS,386000
2013-02,WOODLANDS,395000
2013-02,WOODLANDS,407000
2013-02,WOODLANDS,412000
2013-02,WOODLANDS,415000
2013-02,WOODLANDS,415000
2013-02,WOODLANDS,415000
2013-02,WOODLANDS,415000
2013-02,WOODLANDS,415000
2013-02,WOODLANDS,418000
2013-02,WOODLANDS,418000
2013-02,WOODLANDS,420000
2013-02,WOODLANDS,420000
2013-02,WOODLANDS,420000
2013-02,WOODLANDS,424000
2013-02,WOODLANDS,425000
2013-02,WOODLANDS,428000
2013-02,WOODLANDS,429000
2013-02,WOODLANDS,430000
2013-02,WOODLANDS,430000
2013-02,WOODLANDS,437000
2013-02,WOODLANDS,440000
2013-02,WOODLANDS,441000
2013-02,WOODLANDS,443000
2013-02,WOODLANDS,445000
2013-02,WOODLANDS,445000
2013-02,WOODLANDS,450000
2013-02,WOODLANDS,451000
2013-02,WOODLANDS,453000
2013-02,WOODLANDS,460000
2013-02,WOODLANDS,461000
2013-02,WOODLANDS,465000
2013-02,WOODLANDS,466000
2013-02,WOODLANDS,469000
2013-02,WOODLANDS,469000
2013-02,WOODLANDS,470000
2013-02,WOODLANDS,474000
2013-02,WOODLANDS,475000
2013-02,WOODLANDS,475000
2013-02,WOODLANDS,475000
2013-02,WOODLANDS,480000
2013-02,WOODLANDS,481000
2013-02,WOODLANDS,483000
2013-02,WOODLANDS,483000
2013-02,WOODLANDS,490000
2013-02,WOODLANDS,490000
2013-02,WOODLANDS,495000
2013-02,WOODLANDS,495000
2013-02,WOODLANDS,498000
2013-02,WOODLANDS,499000
2013-02,WOODLANDS,513000
2013-02,WOODLANDS,519000
2013-02,WOODLANDS,525000
2013-02,WOODLANDS,533888
2013-02,WOODLANDS,544000
2013-02,WOODLANDS,551000
2013-02,WOODLANDS,570000
2013-02,WOODLANDS,585500
2013-02,WOODLANDS,605000
2013-02,WOODLANDS,621000
2013-02,WOODLANDS,630000
2013-02,WOODLANDS,637000
2013-02,WOODLANDS,645000
2013-02,WOODLANDS,683000
2013-02,WOODLANDS,705000
2013-02,YISHUN,320000
2013-02,YISHUN,320000
2013-02,YISHUN,325000
2013-02,YISHUN,328000
2013-02,YISHUN,328000
2013-02,YISHUN,328000
2013-02,YISHUN,331800
2013-02,YISHUN,333000
2013-02,YISHUN,335000
2013-02,YISHUN,337000
2013-02,YISHUN,338000
2013-02,YISHUN,340000
2013-02,YISHUN,340000
2013-02,YISHUN,340000
2013-02,YISHUN,340000
2013-02,YISHUN,340888
2013-02,YISHUN,343000
2013-02,YISHUN,345000
2013-02,YISHUN,347000
2013-02,YISHUN,350000
2013-02,YISHUN,352000
2013-02,YISHUN,353000
2013-02,YISHUN,355000
2013-02,YISHUN,355000
2013-02,YISHUN,358000
2013-02,YISHUN,358000
2013-02,YISHUN,359000
2013-02,YISHUN,361000
2013-02,YISHUN,362000
2013-02,YISHUN,365000
2013-02,YISHUN,367000
2013-02,YISHUN,370000
2013-02,YISHUN,375000
2013-02,YISHUN,388000
2013-02,YISHUN,388000
2013-02,YISHUN,392000
2013-02,YISHUN,400000
2013-02,YISHUN,400000
2013-02,YISHUN,411888
2013-02,YISHUN,413000
2013-02,YISHUN,415000
2013-02,YISHUN,420000
2013-02,YISHUN,420000
2013-02,YISHUN,420000
2013-02,YISHUN,423000
2013-02,YISHUN,425000
2013-02,YISHUN,430000
2013-02,YISHUN,432000
2013-02,YISHUN,435000
2013-02,YISHUN,440000
2013-02,YISHUN,450000
2013-02,YISHUN,450000
2013-02,YISHUN,451000
2013-02,YISHUN,453000
2013-02,YISHUN,457000
2013-02,YISHUN,457000
2013-02,YISHUN,468000
2013-02,YISHUN,468000
2013-02,YISHUN,470000
2013-02,YISHUN,492000
2013-02,YISHUN,493000
2013-02,YISHUN,495000
2013-02,YISHUN,498000
2013-02,YISHUN,516000
2013-02,YISHUN,525000
2013-02,YISHUN,547000
2013-02,YISHUN,555000
2013-02,YISHUN,555000
2013-02,YISHUN,560888
2013-02,YISHUN,653000
2013-03,ANG MO KIO,280000
2013-03,ANG MO KIO,280000
2013-03,ANG MO KIO,315000
2013-03,ANG MO KIO,320000
2013-03,ANG MO KIO,340000
2013-03,ANG MO KIO,340000
2013-03,ANG MO KIO,340000
2013-03,ANG MO KIO,342000
2013-03,ANG MO KIO,347000
2013-03,ANG MO KIO,350000
2013-03,ANG MO KIO,355000
2013-03,ANG MO KIO,357000
2013-03,ANG MO KIO,358000
2013-03,ANG MO KIO,362000
2013-03,ANG MO KIO,365000
2013-03,ANG MO KIO,367000
2013-03,ANG MO KIO,368000
2013-03,ANG MO KIO,368000
2013-03,ANG MO KIO,370000
2013-03,ANG MO KIO,370000
2013-03,ANG MO KIO,380000
2013-03,ANG MO KIO,380000
2013-03,ANG MO KIO,385000
2013-03,ANG MO KIO,395000
2013-03,ANG MO KIO,395000
2013-03,ANG MO KIO,396000
2013-03,ANG MO KIO,404000
2013-03,ANG MO KIO,405000
2013-03,ANG MO KIO,406000
2013-03,ANG MO KIO,408888
2013-03,ANG MO KIO,410000
2013-03,ANG MO KIO,410000
2013-03,ANG MO KIO,416100
2013-03,ANG MO KIO,428800
2013-03,ANG MO KIO,430000
2013-03,ANG MO KIO,439888
2013-03,ANG MO KIO,441000
2013-03,ANG MO KIO,465000
2013-03,ANG MO KIO,467000
2013-03,ANG MO KIO,480000
2013-03,ANG MO KIO,482000
2013-03,ANG MO KIO,500000
2013-03,ANG MO KIO,503000
2013-03,ANG MO KIO,503888
2013-03,ANG MO KIO,530000
2013-03,ANG MO KIO,530000
2013-03,ANG MO KIO,540000
2013-03,ANG MO KIO,545000
2013-03,ANG MO KIO,567888
2013-03,ANG MO KIO,615000
2013-03,ANG MO KIO,620000
2013-03,ANG MO KIO,645000
2013-03,ANG MO KIO,649000
2013-03,ANG MO KIO,650000
2013-03,ANG MO KIO,650000
2013-03,ANG MO KIO,657000
2013-03,ANG MO KIO,670000
2013-03,ANG MO KIO,735000
2013-03,ANG MO KIO,740000
2013-03,BEDOK,308000
2013-03,BEDOK,310000
2013-03,BEDOK,320000
2013-03,BEDOK,322000
2013-03,BEDOK,323000
2013-03,BEDOK,325000
2013-03,BEDOK,330000
2013-03,BEDOK,333000
2013-03,BEDOK,336000
2013-03,BEDOK,336000
2013-03,BEDOK,339000
2013-03,BEDOK,340000
2013-03,BEDOK,341000
2013-03,BEDOK,345000
2013-03,BEDOK,345000
2013-03,BEDOK,346000
2013-03,BEDOK,346000
2013-03,BEDOK,349000
2013-03,BEDOK,350000
2013-03,BEDOK,350000
2013-03,BEDOK,353000
2013-03,BEDOK,354000
2013-03,BEDOK,355000
2013-03,BEDOK,356000
2013-03,BEDOK,356000
2013-03,BEDOK,358500
2013-03,BEDOK,360000
2013-03,BEDOK,360000
2013-03,BEDOK,361000
2013-03,BEDOK,362000
2013-03,BEDOK,363000
2013-03,BEDOK,370000
2013-03,BEDOK,372000
2013-03,BEDOK,383000
2013-03,BEDOK,388000
2013-03,BEDOK,395000
2013-03,BEDOK,402000
2013-03,BEDOK,405000
2013-03,BEDOK,410000
2013-03,BEDOK,414000
2013-03,BEDOK,418000
2013-03,BEDOK,420000
2013-03,BEDOK,425000
2013-03,BEDOK,431000
2013-03,BEDOK,432000
2013-03,BEDOK,435000
2013-03,BEDOK,438000
2013-03,BEDOK,440000
2013-03,BEDOK,445000
2013-03,BEDOK,450000
2013-03,BEDOK,453000
2013-03,BEDOK,455000
2013-03,BEDOK,455000
2013-03,BEDOK,458000
2013-03,BEDOK,460000
2013-03,BEDOK,462000
2013-03,BEDOK,465000
2013-03,BEDOK,466000
2013-03,BEDOK,468000
2013-03,BEDOK,470000
2013-03,BEDOK,470000
2013-03,BEDOK,478000
2013-03,BEDOK,485000
2013-03,BEDOK,485000
2013-03,BEDOK,490000
2013-03,BEDOK,493000
2013-03,BEDOK,496000
2013-03,BEDOK,505000
2013-03,BEDOK,515000
2013-03,BEDOK,525000
2013-03,BEDOK,537000
2013-03,BEDOK,565000
2013-03,BEDOK,573000
2013-03,BEDOK,590000
2013-03,BEDOK,595000
2013-03,BEDOK,595000
2013-03,BEDOK,600000
2013-03,BEDOK,620000
2013-03,BEDOK,620000
2013-03,BEDOK,670000
2013-03,BEDOK,680000
2013-03,BEDOK,685000
2013-03,BEDOK,707500
2013-03,BEDOK,710000
2013-03,BEDOK,728000
2013-03,BEDOK,820000
2013-03,BISHAN,315000
2013-03,BISHAN,350000
2013-03,BISHAN,405000
2013-03,BISHAN,448000
2013-03,BISHAN,448000
2013-03,BISHAN,490000
2013-03,BISHAN,495000
2013-03,BISHAN,505000
2013-03,BISHAN,507000
2013-03,BISHAN,530000
2013-03,BISHAN,535000
2013-03,BISHAN,555888
2013-03,BISHAN,573000
2013-03,BISHAN,578000
2013-03,BISHAN,580000
2013-03,BISHAN,610000
2013-03,BISHAN,615000
2013-03,BISHAN,633000
2013-03,BISHAN,640000
2013-03,BISHAN,695000
2013-03,BISHAN,710000
2013-03,BISHAN,720000
2013-03,BISHAN,771800
2013-03,BISHAN,820000
2013-03,BISHAN,820000
2013-03,BISHAN,840000
2013-03,BISHAN,930000
2013-03,BUKIT BATOK,305500
2013-03,BUKIT BATOK,317000
2013-03,BUKIT BATOK,317000
2013-03,BUKIT BATOK,320000
2013-03,BUKIT BATOK,323000
2013-03,BUKIT BATOK,325000
2013-03,BUKIT BATOK,333000
2013-03,BUKIT BATOK,333000
2013-03,BUKIT BATOK,334000
2013-03,BUKIT BATOK,335000
2013-03,BUKIT BATOK,336000
2013-03,BUKIT BATOK,338000
2013-03,BUKIT BATOK,338000
2013-03,BUKIT BATOK,339000
2013-03,BUKIT BATOK,340000
2013-03,BUKIT BATOK,340000
2013-03,BUKIT BATOK,340000
2013-03,BUKIT BATOK,343000
2013-03,BUKIT BATOK,343000
2013-03,BUKIT BATOK,345000
2013-03,BUKIT BATOK,345000
2013-03,BUKIT BATOK,346000
2013-03,BUKIT BATOK,346000
2013-03,BUKIT BATOK,346000
2013-03,BUKIT BATOK,348500
2013-03,BUKIT BATOK,350000
2013-03,BUKIT BATOK,352000
2013-03,BUKIT BATOK,360000
2013-03,BUKIT BATOK,365000
2013-03,BUKIT BATOK,378000
2013-03,BUKIT BATOK,385000
2013-03,BUKIT BATOK,388000
2013-03,BUKIT BATOK,392000
2013-03,BUKIT BATOK,393000
2013-03,BUKIT BATOK,393000
2013-03,BUKIT BATOK,401800
2013-03,BUKIT BATOK,413000
2013-03,BUKIT BATOK,416000
2013-03,BUKIT BATOK,420000
2013-03,BUKIT BATOK,420000
2013-03,BUKIT BATOK,437000
2013-03,BUKIT BATOK,445000
2013-03,BUKIT BATOK,465000
2013-03,BUKIT BATOK,487000
2013-03,BUKIT BATOK,495000
2013-03,BUKIT BATOK,513000
2013-03,BUKIT BATOK,518000
2013-03,BUKIT BATOK,526888
2013-03,BUKIT BATOK,555000
2013-03,BUKIT BATOK,590000
2013-03,BUKIT BATOK,605000
2013-03,BUKIT BATOK,624000
2013-03,BUKIT BATOK,738000
2013-03,BUKIT BATOK,746000
2013-03,BUKIT BATOK,760000
2013-03,BUKIT BATOK,768000
2013-03,BUKIT BATOK,788000
2013-03,BUKIT MERAH,290000
